venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,descuento,total,canal
16014,7330,1928,2025-02-10,2,47.65,0.0,95.3,web
16015,1647,159,2024-09-25,2,33.69,0.1,60.64,telefono
16016,5777,923,2023-09-17,3,38.05,0.0,114.15,app
16017,7273,1247,2024-03-30,1,41.7,0.0,41.7,app
16018,623,584,2025-06-15,2,94.9,0.0,189.8,web
16019,6883,558,2023-07-16,2,431.89,0.0,863.78,tienda
16020,109,1494,2023-11-16,5,29.14,0.2,116.56,app
16021,8081,1945,2024-03-30,1,1418.84,0.0,1418.84,app
16022,2749,949,2025-06-18,2,37.73,0.1,67.91,app
16023,1504,1859,2023-02-01,3,60.45,0.05,172.28,app
16024,1272,1647,2025-06-17,1,675.93,0.0,675.93,web
16025,4349,1995,2025-04-18,1,200.38,0.0,200.38,web
16026,2858,1169,2024-08-20,10,19.78,0.0,197.8,tienda
16027,4657,1816,2024-03-19,2,53.4,0.1,96.12,tienda
16028,8428,844,2024-11-19,1,70.75,0.0,70.75,web
16029,1030,1135,2024-11-27,4,321.19,0.0,1284.76,web
16030,2580,1155,2023-07-01,1,55.3,0.0,55.3,app
16031,1114,499,2024-03-31,4,28.46,0.1,102.46,app
16032,6305,49,2022-08-25,1,148.55,0.0,148.55,web
16033,6154,1859,2025-10-14,2,60.45,0.0,120.9,app
16034,8462,943,2025-07-31,2,297.64,0.1,535.75,tienda
16035,7231,1327,2025-04-24,1,50.07,0.0,50.07,app
16036,6919,1941,2025-10-21,5,337.36,0.3,1180.76,web
16037,1578,1198,2024-07-12,1,13.81,0.0,13.81,app
16038,8166,1289,2024-10-28,1,25.7,0.0,25.7,web
16039,66,482,2025-03-15,1,1474.82,0.1,1327.34,tienda
16040,7085,351,2024-09-03,1,367.4,0.3,257.18,web
16041,8115,430,2025-05-16,1,20.58,0.1,18.52,app
16042,2229,117,2025-04-01,2,41.97,0.0,83.94,tienda
16043,3079,664,2024-04-26,2,359.49,0.0,718.98,web
16044,2384,248,2025-03-29,1,111.54,0.0,111.54,telefono
16045,8170,81,2023-09-10,2,41.36,0.0,82.72,app
16046,4199,1654,2024-12-18,5,41.5,0.05,197.12,web
16047,3610,455,2023-11-27,2,32.96,0.0,65.92,tienda
16048,4981,680,2025-12-24,3,37.63,0.0,112.89,app
16049,7243,1667,2024-09-06,1,12.16,0.05,11.55,web
16050,6524,1129,2025-01-26,2,49.63,0.0,99.26,web
16051,7013,374,2025-09-10,2,675.67,0.0,1351.34,web
16052,9459,845,2025-02-13,3,93.31,0.0,279.93,app
16053,2520,1381,2025-10-19,1,35.48,0.1,31.93,app
16054,2037,311,2022-11-05,2,255.89,0.0,511.78,telefono
16055,6422,217,2023-10-22,2,101.19,0.0,202.38,app
16056,1432,80,2024-04-19,2,32.83,0.05,62.38,web
16057,6363,430,2025-08-14,3,20.58,0.2,49.39,web
16058,9544,1307,2025-01-18,1,22.17,0.0,22.17,app
16059,4559,420,2024-12-01,3,63.51,0.0,190.53,web
16060,2111,169,2023-02-17,2,807.32,0.05,1533.91,web
16061,9945,945,2024-03-28,1,1004.86,0.0,1004.86,tienda
16062,3809,1521,2022-05-27,1,460.56,0.1,414.5,tienda
16063,1118,1948,2025-08-15,3,151.45,0.05,431.63,web
16064,4155,445,2023-05-23,3,318.6,0.0,955.8,web
16065,870,1780,2025-06-25,1,7.96,0.05,7.56,app
16066,833,1605,2025-01-21,1,6.37,0.1,5.73,web
16067,477,146,2025-12-22,2,204.12,0.05,387.83,web
16068,4519,1685,2025-01-06,1,53.1,0.0,53.1,web
16069,4566,939,2025-06-11,1,29.83,0.0,29.83,web
16070,7269,1941,2025-11-12,1,337.36,0.0,337.36,web
16071,5395,1333,2025-08-08,1,1118.61,0.2,894.89,tienda
16072,8573,200,2023-03-09,2,19.47,0.05,36.99,app
16073,8703,1481,2025-01-29,3,178.44,0.0,535.32,telefono
16074,1681,343,2024-07-05,3,111.07,0.2,266.57,tienda
16075,411,652,2024-05-31,4,387.17,0.05,1471.25,tienda
16076,6996,633,2024-08-15,2,974.22,0.2,1558.75,web
16077,95,833,2024-05-19,5,34.82,0.0,174.1,web
16078,3921,1740,2024-03-26,4,21.76,0.0,87.04,app
16079,542,1066,2025-06-25,2,3.24,0.1,5.83,web
16080,4564,442,2025-08-21,4,58.03,0.0,232.12,web
16081,4478,1609,2024-07-28,1,4.42,0.0,4.42,web
16082,8431,948,2024-08-16,1,68.78,0.0,68.78,web
16083,6382,1899,2025-02-18,1,613.6,0.0,613.6,web
16084,4011,456,2025-02-02,1,33.19,0.0,33.19,app
16085,5056,497,2025-12-22,2,3.47,0.0,6.94,telefono
16086,5440,663,2025-04-02,1,253.14,0.0,253.14,web
16087,2224,142,2024-07-23,2,1089.27,0.05,2069.61,web
16088,7705,1744,2025-08-07,5,87.4,0.0,437.0,tienda
16089,4638,1220,2025-04-10,3,365.03,0.0,1095.09,app
16090,6311,463,2023-11-11,1,3.57,0.05,3.39,web
16091,318,1421,2022-08-07,3,210.07,0.0,630.21,app
16092,1092,367,2025-06-21,5,72.64,0.0,363.2,web
16093,5816,528,2023-05-13,4,240.85,0.2,770.72,web
16094,7378,975,2023-09-14,2,109.12,0.05,207.33,tienda
16095,3164,37,2024-01-29,2,54.41,0.2,87.06,app
16096,9447,1156,2025-03-18,2,331.25,0.1,596.25,web
16097,8469,343,2023-12-09,1,111.07,0.0,111.07,web
16098,5205,1757,2023-03-30,2,510.6,0.0,1021.2,tienda
16099,6331,1488,2025-01-11,1,801.12,0.0,801.12,tienda
16100,5853,1216,2025-04-05,1,16.63,0.3,11.64,web
16101,3021,1949,2025-10-17,2,18.06,0.0,36.12,web
16102,634,1525,2023-01-17,1,1167.18,0.3,817.03,web
16103,8011,1431,2025-06-25,2,298.42,0.0,596.84,web
16104,4575,1253,2024-09-21,4,5.66,0.0,22.64,web
16105,8386,1230,2024-05-31,3,299.21,0.0,897.63,web
16106,3723,1585,2025-02-09,1,22.59,0.1,20.33,tienda
16107,139,1194,2025-08-07,1,518.64,0.0,518.64,web
16108,1243,1161,2025-01-27,2,64.93,0.2,103.89,app
16109,1544,986,2024-09-20,1,13.05,0.3,9.14,web
16110,7248,604,2022-08-21,4,39.41,0.0,157.64,web
16111,321,1177,2024-03-19,1,207.49,0.0,207.49,app
16112,8168,1547,2025-07-16,3,121.84,0.0,365.52,app
16113,6838,1314,2025-04-03,1,29.21,0.05,27.75,app
16114,3187,858,2025-06-30,3,44.11,0.1,119.1,tienda
16115,5178,749,2025-11-27,1,863.87,0.0,863.87,web
16116,9312,885,2025-08-06,2,31.13,0.0,62.26,tienda
16117,702,1958,2023-12-10,5,120.46,0.1,542.07,telefono
16118,3609,752,2025-01-24,4,23.94,0.0,95.76,app
16119,3895,1477,2024-04-07,1,32.0,0.0,32.0,web
16120,9618,1216,2023-12-17,4,16.63,0.0,66.52,app
16121,9739,429,2024-06-04,5,38.84,0.05,184.49,web
16122,8381,361,2025-12-17,4,11.81,0.0,47.24,web
16123,3798,1984,2025-10-05,2,104.38,0.0,208.76,web
16124,8880,1936,2023-04-13,1,1180.34,0.0,1180.34,web
16125,4824,215,2025-09-18,4,296.11,0.05,1125.22,web
16126,6370,1464,2025-08-28,1,526.26,0.0,526.26,web
16127,9271,382,2025-03-08,2,92.3,0.0,184.6,app
16128,2446,1255,2024-12-04,2,8.85,0.0,17.7,web
16129,8581,1945,2025-12-17,1,1418.84,0.0,1418.84,web
16130,3978,896,2025-08-03,2,28.55,0.1,51.39,app
16131,8687,1802,2024-07-14,3,11.92,0.05,33.97,app
16132,5433,27,2025-11-22,2,1237.94,0.0,2475.88,tienda
16133,2438,1920,2025-12-14,5,8.79,0.0,43.95,tienda
16134,7595,1168,2025-12-18,10,20.25,0.1,182.25,web
16135,1129,1131,2025-02-05,1,9.02,0.05,8.57,tienda
16136,1402,1064,2024-09-14,1,4.57,0.2,3.66,tienda
16137,1454,1970,2025-10-24,1,15.78,0.3,11.05,app
16138,8369,1387,2024-11-29,1,2.91,0.0,2.91,app
16139,8687,1742,2023-10-28,1,70.22,0.0,70.22,web
16140,5667,270,2024-01-26,1,250.14,0.2,200.11,tienda
16141,2763,575,2023-12-30,1,207.54,0.0,207.54,web
16142,3925,1278,2023-03-19,3,219.83,0.0,659.49,web
16143,1811,1335,2023-05-23,3,12.43,0.1,33.56,app
16144,37,1379,2025-05-10,3,19.54,0.0,58.62,app
16145,8364,1,2025-10-04,3,110.92,0.0,332.76,web
16146,1924,584,2024-07-14,1,94.9,0.05,90.16,app
16147,792,985,2024-11-12,2,28.69,0.0,57.38,tienda
16148,1286,1352,2023-03-05,2,44.14,0.05,83.87,telefono
16149,9251,957,2023-11-21,5,604.0,0.0,3020.0,web
16150,3609,1625,2024-02-12,1,51.29,0.0,51.29,web
16151,6410,1129,2024-06-18,5,49.63,0.0,248.15,web
16152,312,150,2023-11-23,5,185.97,0.0,929.85,web
16153,5242,184,2023-10-02,2,39.25,0.05,74.58,web
16154,7402,1519,2025-05-01,2,46.4,0.0,92.8,tienda
16155,664,1038,2025-06-26,10,91.46,0.1,823.14,web
16156,2962,1478,2025-05-05,1,1211.13,0.2,968.9,web
16157,3173,1448,2025-04-25,4,49.43,0.1,177.95,web
16158,8863,416,2024-07-16,3,333.02,0.05,949.11,web
16159,6571,10,2024-10-28,1,816.04,0.0,816.04,app
16160,8631,1202,2024-07-21,1,1107.1,0.05,1051.74,app
16161,3733,955,2024-10-31,3,11.36,0.0,34.08,app
16162,5831,372,2023-09-28,1,58.83,0.0,58.83,telefono
16163,5136,1675,2025-04-26,2,8.24,0.0,16.48,tienda
16164,2729,744,2025-05-14,1,1433.12,0.0,1433.12,web
16165,4213,741,2024-02-19,3,7.54,0.05,21.49,web
16166,2412,163,2025-04-13,1,653.04,0.0,653.04,tienda
16167,153,300,2023-03-08,1,146.12,0.0,146.12,app
16168,9669,567,2025-04-23,3,297.44,0.0,892.32,telefono
16169,9563,1642,2023-06-12,4,33.89,0.05,128.78,app
16170,8218,1778,2022-10-09,2,27.59,0.0,55.18,tienda
16171,1725,740,2025-06-04,1,26.73,0.0,26.73,web
16172,197,1595,2024-06-29,1,460.43,0.2,368.34,web
16173,1935,1339,2024-02-19,1,339.28,0.2,271.42,app
16174,8689,1238,2023-11-19,3,11.57,0.1,31.24,web
16175,1499,739,2024-01-31,1,31.36,0.0,31.36,tienda
16176,2302,639,2023-05-26,3,33.6,0.05,95.76,app
16177,6841,239,2025-03-19,1,145.55,0.0,145.55,web
16178,4750,1041,2025-06-12,2,77.96,0.0,155.92,web
16179,6462,904,2024-04-21,1,54.32,0.0,54.32,web
16180,5567,663,2024-11-05,1,253.14,0.2,202.51,app
16181,5667,1966,2025-09-11,1,31.41,0.05,29.84,web
16182,8700,1016,2025-11-10,1,79.14,0.0,79.14,app
16183,2139,1949,2025-12-03,1,18.06,0.0,18.06,web
16184,1359,1963,2025-11-12,1,34.4,0.05,32.68,web
16185,4035,1864,2025-04-12,1,159.78,0.0,159.78,web
16186,5302,1487,2024-05-17,1,241.9,0.0,241.9,tienda
16187,4876,1089,2025-04-13,10,28.89,0.3,202.23,web
16188,5353,57,2025-10-17,1,113.19,0.0,113.19,app
16189,4842,1197,2024-08-09,3,347.37,0.1,937.9,app
16190,5138,959,2024-03-27,2,233.39,0.0,466.78,tienda
16191,9311,1439,2023-05-07,3,528.28,0.0,1584.84,web
16192,502,1112,2025-12-30,1,37.51,0.1,33.76,web
16193,9407,1400,2025-09-11,2,344.63,0.0,689.26,web
16194,5800,850,2025-07-07,1,368.37,0.05,349.95,app
16195,481,1627,2023-09-05,1,1279.67,0.0,1279.67,web
16196,535,399,2024-12-15,1,202.39,0.0,202.39,tienda
16197,5657,680,2023-06-27,1,37.63,0.0,37.63,web
16198,6820,580,2025-04-25,1,226.97,0.0,226.97,app
16199,5162,742,2025-12-08,3,8.63,0.2,20.71,web
16200,4468,788,2024-11-06,1,1.02,0.05,0.97,web
16201,2738,458,2024-05-28,1,68.34,0.0,68.34,web
16202,5992,1735,2025-06-03,1,35.24,0.0,35.24,web
16203,8960,1758,2024-06-27,5,38.88,0.1,174.96,web
16204,4213,1106,2023-01-12,1,33.74,0.05,32.05,tienda
16205,6883,1288,2025-05-29,2,51.87,0.0,103.74,app
16206,169,1054,2025-11-05,4,108.29,0.0,433.16,tienda
16207,4481,1564,2023-12-17,3,44.98,0.0,134.94,app
16208,7557,160,2025-10-17,1,53.69,0.0,53.69,app
16209,8387,1464,2025-07-04,3,526.26,0.0,1578.78,web
16210,5326,1971,2025-04-02,3,38.72,0.0,116.16,web
16211,5606,1349,2025-12-17,2,17.92,0.0,35.84,tienda
16212,1350,1168,2025-12-28,1,20.25,0.1,18.23,tienda
16213,2928,1837,2025-05-19,1,39.22,0.0,39.22,app
16214,6597,886,2024-01-07,1,1444.23,0.2,1155.38,app
16215,7609,220,2025-02-17,3,32.38,0.05,92.28,app
16216,818,1611,2024-05-06,1,476.96,0.0,476.96,web
16217,9593,204,2025-03-03,3,92.16,0.0,276.48,app
16218,9517,1071,2025-06-02,1,324.1,0.3,226.87,web
16219,1847,513,2024-09-30,1,43.4,0.0,43.4,web
16220,452,323,2025-05-26,2,20.44,0.0,40.88,app
16221,3384,744,2024-03-07,4,1433.12,0.05,5445.86,web
16222,9568,897,2024-04-07,2,10.63,0.05,20.2,app
16223,4420,29,2025-08-16,2,558.65,0.05,1061.44,web
16224,3092,662,2024-11-19,5,43.55,0.0,217.75,web
16225,8929,601,2025-11-15,4,93.73,0.0,374.92,app
16226,1311,427,2025-01-25,1,308.51,0.0,308.51,web
16227,9401,221,2024-01-04,1,536.28,0.05,509.47,app
16228,8054,147,2025-11-13,2,172.36,0.0,344.72,tienda
16229,3815,180,2025-10-21,2,135.84,0.05,258.1,tienda
16230,7826,1753,2024-07-29,3,12.61,0.1,34.05,tienda
16231,7498,575,2024-07-24,5,207.54,0.05,985.82,app
16232,5733,1745,2025-02-02,2,100.52,0.0,201.04,web
16233,7766,147,2024-12-14,1,172.36,0.05,163.74,app
16234,4963,1401,2025-01-11,4,50.38,0.0,201.52,app
16235,8393,1848,2023-08-15,10,34.97,0.0,349.7,web
16236,7882,660,2025-08-23,1,54.6,0.05,51.87,tienda
16237,9047,481,2023-08-26,3,51.75,0.05,147.49,app
16238,7934,454,2022-12-13,5,100.24,0.0,501.2,web
16239,9197,258,2025-10-22,5,49.54,0.0,247.7,web
16240,1758,550,2025-04-08,1,380.41,0.0,380.41,app
16241,2742,1859,2024-01-27,2,60.45,0.05,114.86,web
16242,4501,318,2024-12-28,1,520.54,0.0,520.54,tienda
16243,2390,535,2024-07-15,1,593.34,0.1,534.01,telefono
16244,8951,67,2023-11-12,5,27.52,0.0,137.6,app
16245,1771,1864,2022-06-13,10,159.78,0.0,1597.8,web
16246,4565,991,2024-06-27,1,89.13,0.0,89.13,web
16247,5176,1168,2024-09-10,4,20.25,0.0,81.0,web
16248,8705,834,2025-02-03,3,138.46,0.05,394.61,web
16249,2564,99,2023-02-25,5,43.77,0.05,207.91,web
16250,9682,1039,2024-01-26,2,12.67,0.0,25.34,app
16251,2896,1923,2024-04-14,4,168.92,0.0,675.68,web
16252,1601,66,2024-09-17,3,7.76,0.0,23.28,app
16253,2502,1787,2024-04-05,2,79.14,0.0,158.28,web
16254,8788,57,2024-08-25,4,113.19,0.0,452.76,web
16255,1492,1022,2024-08-06,1,514.63,0.0,514.63,app
16256,319,207,2023-12-26,1,49.06,0.0,49.06,web
16257,2893,1259,2024-03-31,1,126.87,0.05,120.53,app
16258,5396,152,2025-06-10,5,30.81,0.0,154.05,web
16259,3537,474,2024-06-29,1,25.34,0.0,25.34,web
16260,1581,1907,2024-11-09,1,33.72,0.0,33.72,app
16261,3617,1716,2024-03-07,1,33.52,0.0,33.52,tienda
16262,6852,1627,2023-02-05,4,1279.67,0.0,5118.68,web
16263,4353,887,2024-06-17,4,346.29,0.05,1315.9,web
16264,5668,6,2025-12-02,5,2.28,0.05,10.83,tienda
16265,9456,448,2024-08-25,5,38.78,0.0,193.9,app
16266,7417,603,2024-12-23,2,67.23,0.0,134.46,web
16267,8005,1302,2025-12-15,1,59.23,0.0,59.23,app
16268,2857,1778,2025-06-15,3,27.59,0.1,74.49,web
16269,5073,1439,2024-06-08,1,528.28,0.2,422.62,app
16270,3419,134,2024-04-04,3,129.5,0.0,388.5,telefono
16271,4827,274,2023-09-25,3,5.42,0.0,16.26,tienda
16272,1100,736,2024-04-01,1,76.68,0.0,76.68,app
16273,5145,66,2025-12-07,3,7.76,0.0,23.28,web
16274,5215,1439,2025-01-02,4,528.28,0.0,2113.12,app
16275,5688,936,2025-03-31,2,15.34,0.0,30.68,app
16276,2310,387,2024-06-17,10,52.84,0.0,528.4,app
16277,2176,671,2024-06-17,2,361.3,0.1,650.34,web
16278,3653,876,2025-10-01,1,302.89,0.3,212.02,app
16279,5331,1706,2024-11-21,2,19.66,0.2,31.46,tienda
16280,3335,273,2022-05-31,5,169.98,0.1,764.91,app
16281,6995,1278,2022-10-17,1,219.83,0.1,197.85,app
16282,5780,94,2024-06-22,1,1332.69,0.1,1199.42,app
16283,1110,1857,2025-03-21,1,3.96,0.0,3.96,web
16284,2201,1404,2024-02-07,1,55.87,0.3,39.11,web
16285,5975,1035,2024-11-10,3,25.09,0.1,67.74,app
16286,5275,985,2024-07-16,1,28.69,0.0,28.69,web
16287,3366,417,2024-11-24,1,48.93,0.0,48.93,tienda
16288,1690,1717,2025-06-09,2,55.41,0.0,110.82,tienda
16289,9192,1227,2024-08-12,3,294.78,0.0,884.34,app
16290,4476,346,2025-06-28,4,18.68,0.0,74.72,app
16291,2093,1581,2025-04-17,1,20.6,0.0,20.6,web
16292,7142,331,2025-09-15,2,313.08,0.0,626.16,app
16293,2527,162,2024-11-01,2,66.5,0.05,126.35,web
16294,2629,102,2024-09-26,2,50.4,0.05,95.76,web
16295,8241,1542,2024-11-26,2,206.6,0.0,413.2,tienda
16296,9060,159,2025-01-11,3,33.69,0.0,101.07,tienda
16297,4650,1571,2025-07-06,5,335.62,0.3,1174.67,app
16298,6255,1811,2025-05-18,1,25.88,0.0,25.88,web
16299,3582,1592,2024-01-14,1,547.01,0.3,382.91,app
16300,6270,1158,2025-08-19,1,238.53,0.0,238.53,tienda
16301,7212,1988,2025-01-25,3,26.52,0.0,79.56,web
16302,7143,1004,2023-10-30,2,260.84,0.0,521.68,web
16303,406,1662,2024-07-25,3,393.76,0.0,1181.28,web
16304,973,63,2023-11-02,1,207.63,0.0,207.63,app
16305,7017,1741,2023-12-28,1,1359.58,0.0,1359.58,web
16306,5274,1109,2023-07-04,2,215.01,0.0,430.02,app
16307,9421,587,2025-10-22,1,135.37,0.0,135.37,app
16308,1023,1405,2024-02-15,2,320.16,0.0,640.32,telefono
16309,9888,63,2023-04-18,1,207.63,0.0,207.63,web
16310,1306,1220,2024-09-22,3,365.03,0.0,1095.09,web
16311,312,1697,2025-11-11,3,298.44,0.0,895.32,app
16312,8975,1712,2025-08-13,2,113.93,0.0,227.86,tienda
16313,5000,1019,2023-08-29,1,382.04,0.05,362.94,tienda
16314,2840,351,2025-03-06,1,367.4,0.0,367.4,web
16315,5661,999,2022-04-08,1,133.59,0.1,120.23,tienda
16316,3753,1166,2025-02-25,3,148.18,0.05,422.31,web
16317,9879,1749,2022-09-24,2,95.13,0.2,152.21,web
16318,7688,1339,2024-11-23,1,339.28,0.0,339.28,web
16319,6479,423,2024-11-08,1,143.12,0.0,143.12,tienda
16320,3174,750,2024-05-23,4,342.41,0.2,1095.71,web
16321,255,1194,2023-08-08,1,518.64,0.0,518.64,tienda
16322,7932,1458,2025-02-09,1,22.82,0.1,20.54,app
16323,480,611,2025-11-20,3,90.5,0.0,271.5,web
16324,1113,399,2024-05-29,3,202.39,0.1,546.45,tienda
16325,5812,1934,2023-08-09,4,271.84,0.2,869.89,app
16326,7508,1324,2025-01-04,2,253.93,0.0,507.86,tienda
16327,4075,475,2024-12-25,2,69.09,0.0,138.18,app
16328,5813,119,2023-09-25,1,66.78,0.0,66.78,web
16329,9721,340,2024-03-15,1,58.72,0.1,52.85,tienda
16330,2784,569,2024-10-18,1,29.18,0.0,29.18,web
16331,439,94,2023-01-29,2,1332.69,0.0,2665.38,web
16332,2180,174,2025-03-31,5,356.2,0.0,1781.0,app
16333,4450,263,2024-09-17,1,363.4,0.1,327.06,app
16334,7725,1386,2025-12-07,5,1349.5,0.1,6072.75,web
16335,4186,257,2025-06-05,1,457.51,0.05,434.63,web
16336,5812,575,2023-02-13,2,207.54,0.1,373.57,web
16337,5600,1113,2025-12-12,1,76.55,0.3,53.58,web
16338,4852,399,2024-03-14,1,202.39,0.2,161.91,web
16339,1564,1935,2025-01-11,3,21.64,0.2,51.94,web
16340,688,1056,2025-03-09,1,32.32,0.0,32.32,web
16341,1997,234,2024-02-15,3,118.15,0.0,354.45,web
16342,2677,873,2025-12-25,5,11.78,0.0,58.9,app
16343,1846,1881,2025-04-17,3,45.63,0.05,130.05,web
16344,1898,196,2023-02-23,2,94.06,0.0,188.12,web
16345,6009,980,2024-04-11,1,118.3,0.05,112.38,app
16346,4521,261,2025-08-11,5,128.71,0.0,643.55,tienda
16347,2468,741,2025-01-18,1,7.54,0.0,7.54,app
16348,2320,385,2025-05-14,5,23.99,0.0,119.95,app
16349,1401,381,2025-07-27,1,28.11,0.05,26.7,app
16350,6844,345,2025-06-11,2,48.1,0.0,96.2,web
16351,4735,715,2024-06-19,4,38.1,0.0,152.4,tienda
16352,6566,431,2023-07-19,3,14.23,0.1,38.42,app
16353,3766,1071,2025-01-12,2,324.1,0.0,648.2,tienda
16354,849,419,2024-04-18,5,48.95,0.05,232.51,web
16355,8207,262,2025-12-17,2,469.21,0.1,844.58,web
16356,414,298,2023-09-18,1,151.96,0.1,136.76,web
16357,3650,638,2025-07-31,1,15.54,0.1,13.99,web
16358,5780,199,2025-12-08,2,92.41,0.0,184.82,web
16359,6565,1995,2025-01-23,1,200.38,0.0,200.38,web
16360,4799,1265,2024-06-12,1,25.03,0.1,22.53,app
16361,7951,1408,2025-02-07,1,93.38,0.0,93.38,app
16362,4774,346,2025-05-01,3,18.68,0.1,50.44,app
16363,8328,610,2024-12-09,10,10.49,0.0,104.9,telefono
16364,2433,667,2025-10-31,1,66.75,0.0,66.75,web
16365,4702,1981,2024-09-22,3,24.31,0.1,65.64,web
16366,308,457,2023-04-21,1,12.19,0.2,9.75,app
16367,5717,879,2025-07-22,1,56.95,0.1,51.26,app
16368,4011,1001,2025-09-24,1,876.1,0.05,832.3,web
16369,6740,656,2024-05-09,1,107.34,0.05,101.97,web
16370,7355,1753,2024-10-01,4,12.61,0.05,47.92,web
16371,4325,1152,2024-11-13,1,38.42,0.05,36.5,web
16372,6010,1479,2025-02-19,1,52.39,0.05,49.77,app
16373,7256,247,2024-10-03,1,331.37,0.0,331.37,web
16374,8338,449,2025-06-13,2,224.21,0.0,448.42,telefono
16375,1031,1715,2025-01-26,1,49.29,0.0,49.29,web
16376,5428,777,2025-02-20,1,17.34,0.0,17.34,app
16377,9238,1889,2025-07-23,1,56.77,0.0,56.77,app
16378,2811,1984,2022-08-19,1,104.38,0.0,104.38,web
16379,6213,244,2023-02-26,4,17.09,0.05,64.94,web
16380,2795,1482,2025-03-20,1,254.47,0.1,229.02,app
16381,8005,1637,2023-09-24,2,84.63,0.2,135.41,web
16382,7366,172,2025-04-02,2,60.3,0.0,120.6,web
16383,9481,1924,2025-10-06,2,147.04,0.3,205.86,web
16384,6913,1419,2024-12-16,3,29.51,0.0,88.53,app
16385,4864,1112,2024-04-21,1,37.51,0.1,33.76,web
16386,5366,85,2025-01-16,1,45.84,0.0,45.84,web
16387,7745,1107,2024-08-15,2,17.27,0.0,34.54,app
16388,7313,1837,2024-08-27,1,39.22,0.0,39.22,web
16389,1158,481,2025-06-06,2,51.75,0.1,93.15,web
16390,2963,1536,2025-07-28,1,3.28,0.0,3.28,web
16391,6753,1577,2024-11-12,1,143.75,0.0,143.75,web
16392,996,1791,2024-12-16,1,21.42,0.05,20.35,web
16393,6520,359,2023-02-16,1,34.77,0.0,34.77,web
16394,8611,1603,2024-11-01,5,7.19,0.05,34.15,web
16395,3653,855,2024-08-29,4,292.41,0.0,1169.64,tienda
16396,2141,1071,2022-11-12,10,324.1,0.0,3241.0,app
16397,8516,1079,2025-10-20,1,148.04,0.0,148.04,tienda
16398,4796,1983,2024-04-08,1,37.97,0.0,37.97,web
16399,8292,810,2025-02-06,1,9.89,0.0,9.89,web
16400,783,35,2024-04-19,2,63.47,0.2,101.55,web
16401,2085,1263,2024-04-07,5,37.64,0.05,178.79,app
16402,12,1816,2024-12-31,1,53.4,0.0,53.4,tienda
16403,4464,1061,2023-11-04,2,109.58,0.2,175.33,app
16404,8799,41,2024-02-14,4,26.7,0.0,106.8,app
16405,6379,1396,2025-01-05,1,115.9,0.0,115.9,telefono
16406,174,793,2025-09-04,3,58.74,0.0,176.22,app
16407,246,11,2025-07-22,1,52.93,0.3,37.05,web
16408,7137,424,2025-01-27,1,143.81,0.1,129.43,app
16409,915,247,2025-09-30,1,331.37,0.0,331.37,tienda
16410,2161,94,2024-04-08,3,1332.69,0.0,3998.07,web
16411,6906,64,2022-10-06,1,71.19,0.0,71.19,web
16412,2456,302,2025-05-04,2,73.49,0.1,132.28,app
16413,4873,517,2022-08-25,4,41.7,0.0,166.8,web
16414,3935,933,2023-06-02,2,28.33,0.2,45.33,app
16415,3411,1583,2024-05-14,1,20.49,0.2,16.39,web
16416,2492,777,2025-06-06,1,17.34,0.0,17.34,web
16417,4064,1289,2023-11-25,2,25.7,0.0,51.4,web
16418,1803,87,2025-06-29,1,211.23,0.0,211.23,app
16419,9527,452,2023-12-18,1,7.24,0.05,6.88,web
16420,3128,1604,2025-05-21,2,18.88,0.0,37.76,web
16421,7225,1187,2023-01-12,2,56.68,0.0,113.36,web
16422,2903,641,2025-06-19,2,628.49,0.1,1131.28,tienda
16423,2595,405,2023-07-20,2,5.32,0.2,8.51,web
16424,4811,1330,2023-12-31,4,120.54,0.0,482.16,app
16425,7262,1089,2024-08-29,1,28.89,0.1,26.0,web
16426,39,1672,2023-12-20,2,48.09,0.0,96.18,tienda
16427,1683,1376,2025-04-23,1,65.63,0.0,65.63,app
16428,7692,389,2025-11-21,1,971.51,0.1,874.36,app
16429,3503,532,2025-01-05,1,833.3,0.0,833.3,app
16430,8530,379,2025-11-21,4,29.59,0.0,118.36,tienda
16431,1304,214,2025-01-03,2,169.01,0.1,304.22,tienda
16432,8096,182,2025-02-13,2,14.22,0.0,28.44,app
16433,6145,1039,2024-09-01,2,12.67,0.0,25.34,web
16434,1659,1722,2025-01-12,3,1034.05,0.0,3102.15,web
16435,117,1025,2025-04-15,1,46.53,0.1,41.88,web
16436,8791,971,2025-09-22,1,63.77,0.0,63.77,web
16437,2865,722,2023-07-20,3,154.81,0.0,464.43,tienda
16438,2379,1934,2023-11-10,1,271.84,0.0,271.84,app
16439,1813,1363,2024-10-26,1,125.5,0.1,112.95,tienda
16440,3520,1993,2025-08-19,4,101.64,0.2,325.25,app
16441,5199,1811,2025-11-26,1,25.88,0.0,25.88,app
16442,4754,1086,2024-02-06,2,50.09,0.0,100.18,app
16443,8486,634,2025-09-23,5,171.25,0.0,856.25,web
16444,1945,189,2025-05-18,3,70.36,0.0,211.08,app
16445,7399,1034,2025-01-17,1,12.92,0.0,12.92,web
16446,9077,25,2022-11-15,2,510.96,0.0,1021.92,app
16447,369,1830,2025-07-18,1,4.75,0.0,4.75,tienda
16448,7448,1195,2025-07-17,4,94.64,0.0,378.56,web
16449,2714,498,2025-03-13,1,111.57,0.0,111.57,tienda
